"Q: spot gold bid at $392.10 an ounce, up $1.50
A:",up,6198
"Q: Gold extends rally as dollar steadies
A:",up,5882
"Q: buy gold, pressure on rupee to continue: emkay commodities
A:",up,794
"Q: aug. gold down $10.30 on day to settle at $1,320.60/oz
A:",down,6291
"Q: china overtakes india as world's biggest gold buyer
A:",none,9352
"Q: metals indexes mirror gold's decline to close broadly lower
A:",down,1362
"Q: gold holds steady on fed's patient stance on interest rates
A:",neutral,6513
"Q: feb. gold ends down $2 at $925.10
A:",down,3969
"Q: dec. gold falls $2.80 to close at $717.90/oz
A:",down,3230
"Q: comex gold logs sixth straight session gain
A:",up,4055
"Q: Gold gains in Asia on heightened risk sentiment
A:",up,904
"Q: gold prices suffer fifth decline in six sessions
A:",down,3363
"Q: gold recovery? here's one way to play it
A:",up,13
"Q: gold declines as strong dollar slow investors' demand
A:",down,2937
"Q: gold prices settle at record high
A:",up,8841
"Q: gold futures up; market eyes economic data, iraq
A:",up,9019
"Q: Gold ends lower after 3-week climb as traders look to coming jobs report
A:",down,738
"Q: Feb. gold settles at $1,159/oz, down $6.80, or 0.6%
A:",down,4177
"Q: Gold prices in major metros in India
A:",none,1994
"Q: gold tops rs 29,000 level again on global cues, domestic demand
A:",up,2177
"Q: dec. gold up $12.50, or 2.1%, to close at $619.30/oz
A:",up,464
"Q: gold importers pick up bargains as rupee firms
A:",up,1879
"Q: bearish on crude; gold to rise, buy now: angel broking
A:",up,9215
"Q: drinking gold was a grisly anti-aging trend of 16th-century france
A:",none,7935
"Q: gold recovers on steep u.s. stock market drop
A:",up,4740
"Q: gold, silver end lower on demand concerns
A:",down,7105
"Q: gold prices steady near 2-week high
A:",neutral,4398
"Q: Gold falls to over 4-month low of Rs 29,400
A:",down,9329
"Q: gold steady after overnight losses; fed in focus
A:",neutral,8399
"Q: Gold settles higher, then pares in electronic trade after Fed statement
A:",up,1218
"Q: gold falls on stronger dollar; silver gains
A:",down,9842
"Q: Gold futures finish nearly flat for the week
A:",neutral,5380
"Q: gold futures end with weekly roughly 0.6% higher
A:",up,5507
"Q: spot gold quoted at $550.60 in asia trade
A:",none,2912
"Q: Dec. gold climbs $4, or 0.3%, to settle at $1,282.90/oz
A:",up,465
"Q: Gold futures rise to Rs 30,875; silver spurts Rs 187 per kg
A:",up,6799
"Q: april gold down $1.10, or 0.1%, at $1,576.90/oz
A:",down,9890
"Q: gold turns lower, slips under $1,400/oz
A:",down,1530
"Q: bloomberg intelligence : this will 'unlock the cage for well-rested gold bulls'
A:",none,9332
"Q: gold fields ltd. down 6.7% at $18.28
A:",down,946
"Q: chinese gold panda coins now trading on the shanghai gold ...
A:",none,647
"Q: Gold settles lower, ending 6-session streak of gains
A:",down,3297
"Q: gold, silver down in early trade
A:",down,527
"Q: gold stays near 10-month low, us payroll data in focus
A:",down,5146
"Q: gold climbs as weaker dollar spurs investor demand
A:",up,3402
"Q: Gold logs a gain as focus turns to U.S. presidential debate
A:",up,2422
"Q: gold holds above $1,300 but firm dollar weighs
A:",neutral,583
"Q: Dec. gold trades down $1.90, or 0.2%, at $1,276.20/oz
A:",down,4682
"Q: Gold keeps gains on safe-haven demand as stocks tumble
A:",up,9533
"Q: gold closes higher, ends two-day losing streak
A:",up,9290
"Q: gold rates: mcx gold october contract marginally up
A:",up,4479
"Q: correct: gold futures tap $600 in morning trading
A:",none,5474
"Q: gold sinks below $1,700; silver dives more than 4%
A:",down,7938
"Q: Gold futures rise to Rs 28,600 on firm global cues
A:",up,7245
"Q: gold futures climb near $1,378/oz on globex
A:",up,9855
"Q: Gold gains as dovish Fed language cools dollar rally
A:",up,6664
"Q: Over 900 kg of gold mobilised under monetisation scheme
A:",none,1023
"Q: et wealth: will gold shine in the gloom?
A:",none,5134
"Q: Gold prices steady to weaker in Asia with focus on Fed policies
A:",down,3967
"Q: Gold gains to settle at 3-month high as dollar softens
A:",up,4375
"Q: gold futures close slightly lower, as oil declines
A:",down,7454
"Q: Feb. gold settles at $1,177.80/oz, up $8.40, or 0.7%
A:",up,5125
"Q: gold futures close higher, as oil prices rally
A:",up,2210
"Q: gold falls to 1-month low, triggers bargain hunting
A:",down,3490
"Q: gold up $5.30 at $597.90 an ounce
A:",up,9566
"Q: greece default fears boost gold to 1-week high
A:",up,3787
"Q: gold edges lower as trade concerns lift the dollar
A:",down,4888
"Q: crude oil higher, gold dips ahead of bernanke
A:",up,6943
"Q: June gold off 0.4% at $1,287.20/oz.
A:",down,2252
"Q: gold remains down on weakening trend in global markets
A:",down,8467
"Q: gold suffers weakest third-quarter global demand in 8 years
A:",down,1267
"Q: gold futures down $10.00 at $1,054.50 an ounce
A:",down,5752
"Q: dec. gold climbs $3.10 to $631.80/oz after $633.30 high
A:",up,4562
"Q: gold, silver extend losses on global cues
A:",down,5847
"Q: Gold / Silver / Copper futures - weekly outlook: September 14 - 18
A:",none,3267
"Q: mcx gold february'13 contract gains
A:",up,3884
"Q: gold conflicted by fed rate hike talk, could rally in case of a trump victory
A:",none,8669
"Q: feb. gold rises $3.40 to $1,087.90/oz on globex
A:",up,389
"Q: Gold moves lower as Fed hikes interest rates
A:",down,4444
"Q: gold glitters on stockists' buying
A:",up,6501
"Q: August gold down $3.30, or 0.3%, to settle at $1,245.80/oz
A:",down,4046
"Q: metals indexes close broadly lower on gold, copper weakness
A:",down,2269
"Q: Gold climbs Rs 130 on festive demand
A:",up,5937
"Q: Gold / Silver / Copper futures - weekly outlook: February 6 - 10
A:",none,8080
"Q: gold prices hold steady near 3-1/2 month highs
A:",neutral,3480
"Q: gold prices gain in major metros in india
A:",up,90
"Q: Gold slips lower as markets focus on U.S. data
A:",down,9175
"Q: Gold adds to loss after employment-cost report
A:",down,5209
"Q: gold futures gain after south african operations halted
A:",up,4689
"Q: gold inches up after ecb vigilant on inflation
A:",up,2995
"Q: cboe gold index closes at highest level since march
A:",up,3004
"Q: cash's king: customers rush to sell old gold
A:",none,4774
"Q: Gold / Silver / Copper futures - weekly outlook: August 18 - 22
A:",none,4735
"Q: fresnillo wary of gold, silver price drops
A:",down,1401
"Q: gold ends under $450; copper sinks
A:",down,6317
"Q: gold steady at $1,195, silver gaining
A:",neutral,2219
"Q: dec. gold rallies $13.60 to $1,756.20/oz in ny
A:",up,9153
"Q: Gold finishes higher, but suffers for 4th straight weekly loss
A:",up,1679
"Q: gold above $1200 as powell comments send dollar downwards
A:",up,4595
"Q: Gold futures mark lowest settlement since April 5
A:",down,6901
"Q: spot gold quoted at $578.70 in asia trade
A:",none,3919
"Q: the gold march continues: angel broking
A:",up,4389
"Q: freeport-mcmoran copper & gold profit falls
A:",down,3519
"Q: Gold settles at a three-week high
A:",up,6920
"Q: spot gold hits record $1,318.40/oz in europe trade
A:",up,8658
"Q: Dec. gold jumps $27.30, or 2.1%, to settle at $1,354/oz
A:",up,6446
"Q: Gold futures rise to Rs 30,952 on firm global cues
A:",up,6639
"Q: dec. gold up $6.60 at $895.10/oz on globex after $913 high
A:",up,7445
"Q: gold inches higher as dollar holds near 2-month lows
A:",up,4218
"Q: gold rises; copper, silver lead metal gains
A:",up,6956
"Q: gold banc down 5.5% at $13.21
A:",down,9592
"Q: Gold finishes modestly higher after Bank of England cuts rates
A:",up,4144
"Q: Gold prices gain in Asia on solid China manufacturing data
A:",up,8378
"Q: gold prices open week down in asia, u.s., china data eyed
A:",down,1197
"Q: copper and silver: every bit as bright as gold
A:",up,8511
"Q: gold turns lower on bernanke comments
A:",down,1361
"Q: abn amro : gold : modest downside in 2018
A:",down,4157
"Q: Gold futures up at Rs 28,169/10 grams
A:",up,8699
"Q: gold lower on worst one-day drop since early july
A:",down,1045
"Q: weak global cues, muted demand soften gold prices
A:",down,3908
"Q: mcx goldguinea october contract gains
A:",up,8301
"Q: Gold prices resume rise, climb about 4% for the month
A:",up,4679
"Q: gold futures gain ahead of fed interest rate decision
A:",up,1498
"Q: Dec. gold settles at $1,327.10/oz, up $1.20, or less than 0.1%
A:",up,8630
"Q: gold slightly lower on day, up 0.5% on week
A:",down,1080
"Q: dec. gold at $1,385.70/oz vs. $1,387 before data
A:",down,9760
"Q: Gold rises to Rs 31,100; silver holds steady at Rs 39,900
A:",up,7987
"Q: gold falls, as a persistently strong dollar finds fresh impetus
A:",down,7071
"Q: gold rallies as demand picks up at lower levels
A:",up,5141
"Q: gold loses pricey tag, futures exchange comex raises margins on gold and silver.
A:",none,8575
"Q: Dec. gold gains $2.20, or 0.2%, to settle at $1,271.80/oz
A:",up,2821
"Q: gold falls on technical pull back
A:",down,9738
"Q: metals mixed, gold stocks climb
A:",up,3532
"Q: spdr gold holdings hit new record above 900 tons
A:",none,1344
"Q: indian gold premiums fall, imports for domestic use resume
A:",down,4027
"Q: gold futures down 10 cents at $1187.60/oz
A:",down,918
"Q: gold: the end of cheap money
A:",none,4614
"Q: bitcoin is 15 times more expensive to keep safe than gold
A:",none,9555
"Q: after-close gold inches higher after fed minutes
A:",up,5597
"Q: gold and other metal futures fall in early trade
A:",down,7814
"Q: what doesn't glitter may be gold
A:",none,4503
"Q: india : high prices take sheen off gold sales on dhanteras
A:",up,4838
"Q: dec gold continues higher, up $4.10 at $429.70/oz in ny
A:",up,8767
"Q: Akshaya Tritiya 2018: Bullish trend to continue in gold, Rs 33,300 levels look likely on global volatility
A:",none,3780
"Q: Gold logs 2.5% weekly rise
A:",up,7681
"Q: Gold eases ahead of Jackson Hole central bankers meet
A:",none,6310
"Q: Gold holds near 3-1/2 week low as investors opt for riskier assets
A:",down,49
"Q: forward gold sales suggest fears prices may fall
A:",down,5843
"Q: oil up at nearly $85; gold declines 1.1%
A:",down,621
"Q: gold, energy boost bay street
A:",up,5089
"Q: gold roars to all-time high for fifth straight session
A:",up,6863
"Q: gold futures climb to a three-week high
A:",up,2227
"Q: manappuram, muthoot crash 8-10% on falling gold prices
A:",down,5613
"Q: dec gold up $3.80 at $412.80/oz in afternoon trade
A:",up,3462
"Q: Gold Prices Remain Lower on Stronger U.S. Dollar
A:",down,119
"Q: gold futures end higher at $1,127.50/oz
A:",up,4360
"Q: why gold's plunge below $1,300 may be a buying opportunity
A:",down,9132
"Q: gerhard schubert joins physical gold fund
A:",none,6787
"Q: bnp paribas : gold is excellent way to hedge for longer term
A:",none,3290
"Q: april gold climbs $1.90 to $688.60/oz after $691.80 high
A:",up,699
"Q: gold drops to session lows after upbeat u.s. gdp data
A:",down,7122
"Q: April gold climbs $7.70, or 0.6%, to settle at $1,233.10/oz
A:",up,4359
"Q: Gold futures fall to Rs 29,779 per 10 gm
A:",down,5998
"Q: gold inches up from near 5-mth low ahead of fed meeting
A:",up,2909
"Q: Gold futures end higher after back-to-back drop
A:",up,106
"Q: Dec. gold gains $2.50, or 0.2%, to $1,226.80/oz
A:",up,8068
"Q: dec. gold falls $3.60 yo $1,177.50/oz on globex
A:",down,5577
"Q: Gold stuck near 5-1/2-year low as Fed rate hike looms
A:",down,4546
"Q: gold futures below comex close after beige book
A:",down,1996
"Q: gold leaps $44.30, or 5.1%, to close at $909 an ounce
A:",up,8707
"Q: gold ends lower for second day
A:",down,6619
"Q: Gold falls from 1-week high after jobless claims data, Draghi comments
A:",down,7997
"Q: gold quiet on lack of market news
A:",neutral,1898
"Q: Gold prices trim losses after mixed U.S. data
A:",down,2491
"Q: gold futures hold ground above the $650 level
A:",neutral,7049
"Q: Gold futures climb to Rs 27,383 per 10 gm
A:",up,1366
"Q: Gold, silver firming up; but roadblocks ahead
A:",up,1281
"Q: MCX gold hovers above key support
A:",neutral,2575
"Q: fred hickey - buy gold
A:",up,141
"Q: aug gold climbs 90c to $424.80/oz in late morning trade
A:",up,6803
"Q: Gold trades lower after employment report
A:",down,2878
"Q: Gold prices suffer worst single-session decline since July
A:",down,4621
"Q: august gold down 50 cents at $885/oz in electronic trade
A:",down,6961
"Q: august gold falls $5.7, or 0.5%, to $1,193.2/oz
A:",down,3056
"Q: gold at session lows as stronger u.s. dollar weighs
A:",down,9378
"Q: gold, oil extend losses after fed minutes
A:",down,9228
"Q: spot gold at $335.20 an ounce, off 40 cents - kitco
A:",down,6953
"Q: gold futures rebound on firm global cues
A:",up,224
"Q: government fixes rate at rs 2987/gm for sovereign gold bond
A:",none,351
"Q: coins : buyers return to gold coin market
A:",none,3126
"Q: august gold trades at $1,300.10/oz, down $8.90, or 0.7%
A:",down,192
"Q: dec. gold up 10 cents at $628.80/oz, down from $635 high
A:",up,7190
"Q: gold rate today: gold, silver up in morning trade; should you buy?
A:",up,3099
"Q: dec gold futures up $2.40 at $482.20 an ounce
A:",up,5424
"Q: gold futures fall for a third straight session
A:",down,62
"Q: Gold tops Rs 32,000-mark on jewellers' buying, global cues 
A:",up,4084
"Q: lydon: gold remains a solid etf play right now
A:",neutral,4559
"Q: gold futures tally modest gains after new record
A:",up,5240
"Q: Dec. gold climbs $10.80, or 0.8%, to $1,327.90/oz
A:",up,3790
"Q: gold, silver trade lower on easing geopolitical tensions
A:",down,7537
"Q: government raises tariff value on gold, silver
A:",none,1189
"Q: rupee ends stronger, gold loses rs 135 per ten gram
A:",down,9265
"Q: gold to trade in 28395-28905: achiievers equities
A:",neutral,7327
"Q: gold could hit record highs above $1,600: gfms
A:",up,5926
"Q: gold futures tap 15-year high, then pull back
A:",up,1827
"Q: Gold settles higher, but logs 7th weekly loss
A:",up,843
"Q: April gold settles at $1,236.10/oz, up $4, or 0.3%
A:",up,6275
"Q: Gold deposits found in J&K
A:",none,8672
"Q: Gold Prices Still Under Pressure on Stronger Dollar
A:",down,6338
"Q: December gold off 0.4% at $1,273/oz.
A:",down,4081
"Q: Gold rises on Fed rate outlook
A:",up,922
"Q: gold regains lustre on sustained buying,global cues; at rs 27,000 per 10g
A:",up,3473
"Q: Support for MCX Gold Dec at Rs 26250: Kotak Commodity
A:",none,5068
"Q: Gold hits over 14-month high of Rs 31,450
A:",up,6132
"Q: gold ends below $1,200, down four straight sessions
A:",down,8573
"Q: June gold gains $3.50, or 0.3%, to settle at $1,227.70/oz
A:",up,7499
"Q: gold adds $42, or 2.4%, to trade at $1,833.30/oz
A:",up,3133
"Q: degussa : gold still a good insurance policy as rates rise
A:",none,4132
"Q: gold slips $2.10 to settle at $1,183.50/oz
A:",down,299
"Q: gold edges up as traders eye dollar
A:",up,8195
"Q: Gold prices drop to six-month low on strong dollar, rate outlook
A:",down,7642
"Q: gold mirrors global trend, gains over rs 100 in city
A:",up,8992
"Q: u.s. not convinced imf should sell gold for debt relief
A:",none,6879
"Q: gold prices inch up in asia as us shutdown weighs on dollar views
A:",up,5199
"Q: Gold rallies to highest finish in nearly a year
A:",up,9429
"Q: akshaya tritiya: are you buying coins, bars or gold etfs?
A:",none,1315
"Q: Gold prices tally a gain of 1.6% for the week
A:",up,4534
"Q: gold rises on firm global cues, festive season buying
A:",up,6305
"Q: gold shares turn higher; prices drop
A:",down,3577
"Q: June gold settles $4, or 0.3%, higher at $1,257.30/oz.
A:",up,7013
"Q: april gold closes at $329.50/oz, up $3.40
A:",up,1693
"Q: gold drops to 4-month low ahead of u.s. gdp report
A:",down,5842
"Q: Dec. gold falls $5.20, or 0.4%, to settle at $1,277.70/oz
A:",down,4787
"Q: Gold drops as trade, emerging market worries lift dollar
A:",down,7166
"Q: December gold rises 0.1% at $1,279.40/oz.
A:",up,2531
"Q: gold slips on stronger dollar; geopolitical risks support
A:",down,927
"Q: randgold q2 gold production up 97% vs. year-ago
A:",none,5980
"Q: dec. gold falls $6.70 to $714/oz in morning trading
A:",down,8200
"Q: Gold futures lose ground but remain supported on growth concerns
A:",down,9112
"Q: gold nudges up, but set for biggest weekly fall in 15 months
A:",up,3791
"Q: Gold holds gains in Asia on risk-on sentiment over U.S. politics
A:",up,2173
"Q: Gold prices down in early Asia as investors brace for voaltility
A:",down,1509
"Q: mcx goldpetal march contract trades higher
A:",up,4282
"Q: randgold gold output up 24% on year
A:",up,537
"Q: gold : your weight in gold
A:",none,6067
"Q: February gold down $2.20, or 0.2%, at $1,131.10/oz.
A:",down,7754
"Q: Gold rises 2% on euro hopes, biggest gain in 3 weeks
A:",up,6701
"Q: gold could move towards $820 on pullback in dollar and falling crude oil
A:",up,9234
"Q: Gold futures jump to Rs 30,677 
A:",up,3508
"Q: o'leary and holmes are both right on gold & gold stocks
A:",none,3491
"Q: india : domestic price of gold may rise up to 3% by diwali as rupee weakens
A:",up,2967
"Q: Gold prices end the week with a loss of 0.8%
A:",down,7041
"Q: gold correction may be mostly done: deutsche bank
A:",none,5716
"Q: china to surpass india as top gold maket in 2012
A:",none,9377
"Q: gold adds to loss after consumer gauge, oil lower
A:",down,8960
"Q: Gold Rates: Prices in major cities in India
A:",none,3005
"Q: Gold prices hold modest loss after PPI report
A:",down,5000
"Q: gold futures settle with 0.3% loss
A:",down,2553
"Q: comex gold pares loss as u.s. equities fall
A:",down,2035
"Q: gold extends win streak to 4 sessions on china currency move
A:",up,7790
"Q: gold ends higher, breaks string of losses
A:",up,1854
"Q: Gold futures slide 0.15% on global cues
A:",down,3325
"Q: feb. gold gains $1.40 to $1,599.30/oz
A:",up,7930
"Q: Dec. gold sees late-day reversal to settle at $1,326/oz, up $2.30, or 0.2%
A:",up,3360
"Q: amex gold bugs index falls 2.2% to close at 237.49
A:",down,5881
"Q: gold powers to six-month high as turmoil fires up haven demand
A:",up,2934
"Q: gold logs 13-month closing high as jobs report fails to deflate metal's rally
A:",up,5257
"Q: ventura commodities remains bullish on gold, crude
A:",up,3260
"Q: This-and not North Korea-is why scared investors are buying gold
A:",up,342
"Q: gold futures close above $473
A:",up,8059
"Q: gold prices close under $474, down nearly $3
A:",down,6280
"Q: harmony calls for gold fields chairman resignation -rpt
A:",none,9935
"Q: February gold gains $9.50, or 0.8%, at $1,174.80/oz. after jobless-claims report
A:",up,3453
"Q: gold prices hit $338, issues shoot up
A:",up,607
"Q: is gold about to make a run to new highs?
A:",none,438
"Q: Assets under Gold ETFs up nearly three fold
A:",up,197
"Q: dec. gold rises 2% to $997.70 an ounce
A:",up,7370
"Q: Gold extends gains in wake of jobs report
A:",up,7962
"Q: gold treads lower as dollar gains on stronger u.s. data
A:",down,3925
"Q: Gold prices fail to hold above key $1,300 level
A:",down,6552
"Q: Gold futures eke out a loss to stretch declines to a 4th session in a row
A:",down,4339
"Q: gold futures close up 2% after hitting record
A:",up,7047
"Q: Gold holds near 3-1/2 month high; Trump's economic policy in focus
A:",neutral,9181
"Q: dec gold down $2.80 at $406.80/oz in ny
A:",down,9005
"Q: dec. gold last up $7.80, or 1%, at $770 in electronic trade
A:",up,5550
"Q: gold, silver imports plunge sharply to $0.8 bn in september
A:",none,7490
"Q: stocks: all that glitters is gold (and silver)
A:",none,5061
"Q: 10 reasons why you should add to your gold holdings
A:",none,6399
"Q: gold futures down rs 124 on profit booking, global cues
A:",down,6023
"Q: Gold jewellery exports up 14.69% in April
A:",none,5029
"Q: gold edges higher after fed move, correction seen
A:",up,7366
"Q: india gold seen falling further
A:",down,509
"Q: newmont swings to profit as gold gains
A:",up,5142
"Q: Gold regains Rs 28,000-mark, silver up by Rs 2,300
A:",up,4975
"Q: gold hovers near record high, euro zone eyed
A:",neutral,2055
"Q: Gold prices to trade higher today: Angel Commodities
A:",up,383
"Q: strong economic data cause declines in gold - will this last?
A:",down,2408
"Q: sell mcx gold feb; target of rs 27800/27600 : karvy
A:",down,3837
"Q: gold settles at record above $1,500
A:",up,5334
"Q: bitcoin, not gold, has the midas touch
A:",none,7240
"Q: degussa : the missing fear - and the case for gold
A:",none,9540
"Q: gold, silver to trade sideways on friday; here's why
A:",neutral,8721
"Q: Buy Comex gold if it dips to $1,265/oz
A:",down,3420
"Q: gold edges down, falling etfs sap interest
A:",down,5286
"Q: MCX gold may touch Rs 30,080 per 10 gm
A:",none,1119
"Q: gold prices set to touch rs 20,000 per 10 gram by diwali
A:",up,5602
"Q: gold prices recover on firming global trend
A:",up,3389
"Q: gold settles higher amid broad commodity rally
A:",up,434
"Q: gold falls below $1,300 an ounce; off 2.7% at $1,291.80
A:",down,3209
"Q: Gold climbs to one-month high on Japan stimulus hope
A:",up,3247
"Q: way2wealth`s view on gold, crude, nickel, zinc, soybean
A:",none,5096
"Q: metals shares ease back as gold futures fall
A:",down,6620
"Q: gold scores for biggest monthly gain in four years
A:",up,3759
"Q: gold futures ease back on fresh dollar strength
A:",down,7149
"Q: Gold futures finish at lowest level in over a week
A:",down,4582
"Q: gold finishes higher at $1,103.70/oz
A:",up,72
"Q: Gold perched near 3-month high ahead of US jobs data
A:",up,4924
"Q: Gold prices mark highest finish in more than a week
A:",up,5481
"Q: gold reacts downwards, silver recovers
A:",up,997
"Q: a surprise jump in investor and central bank gold demand
A:",down,4997
"Q: Gold prices erase their loss for the week
A:",down,5169
"Q: Gold Prices Pare Gains as Dollar Steadies
A:",up,1502
"Q: gold futures fall below $900 on stronger dollar
A:",down,1601
"Q: Gold knocked back to over 1-week low as record-high stocks lure investors
A:",down,3744
"Q: Commerce Secretary for reviewing import duty on gold
A:",none,6090
"Q: cad still a worry, more steps likely to curb gold imports
A:",none,6322
"Q: gold declines on profit-selling
A:",down,2978
"Q: india : the government gets ready to accept gold as an asset class
A:",none,3816
"Q: sharps pixley: swiss gold exports - mainland china top dog again
A:",none,4933
"Q: Gold pares early losses slightly after personal-income and spending report
A:",down,7331
"Q: gold gains on u.s. data, argentina default, geopolitical concerns
A:",up,6140
"Q: is it the right time to buy gold?
A:",none,9317
"Q: Gold rises on global cues, silver tops Rs 41,000-mark
A:",up,2063
"Q: gst rate of 3% on gold too low: economic survey
A:",down,9966
"Q: philadelphia gold & silver index climbs 1.8%
A:",up,3515
"Q: Gold edges higher as dollar slips on mixed U.S. data
A:",up,800
"Q: crude oil, gold futures lower after u.s. ppi
A:",down,4984
"Q: Gold futures down for the session, but gain 0.3% for the week
A:",up,3465
"Q: Gold hits 7-week low as dollar firms, Treasury yields climb
A:",down,4448
"Q: feb. gold settles at $626.90, up $13 on day, up $20 for week
A:",up,6427
"Q: gold futures up $3.40 at $653 an ounce
A:",up,471
"Q: gold, oil hold to gains after ism data
A:",neutral,131
"Q: Post offices offer discount on gold coins sale
A:",none,5823
"Q: August gold climbs by $10.60, or 0.9%, to settle at $1,260/oz
A:",up,71
"Q: December gold closes $23, or 1.7%, to settle at $1,344.40/oz.
A:",down,2515
"Q: quantum mf tests purity of all gold bars held under its quantum gold fund
A:",none,7345
"Q: gold futures end lower on day, but gain almost 4% on week
A:",up,8439
"Q: Gold futures recover on global cues
A:",up,8760
"Q: Gold futures up at Rs 28,553 on firm global cues
A:",up,1447
"Q: gold down in asia as fed views, china cpi assessed
A:",down,4434
"Q: Dec. gold edges up by 80 cents to settle at $1,278.10/oz
A:",up,2754
"Q: aurico gold plunges 19% on mining update
A:",up,6632
"Q: india : gold price crosses rs 32,000-mark amid festive demand
A:",up,4749
"Q: India's September gold imports drop 14 percent on weak rupee: GFMS
A:",none,3349
"Q: commodities today: here are calls on copper, gold, crude
A:",none,9996
"Q: Dec. gold settle at $1,341.70/oz, down $3, or 0.2%
A:",down,2889
"Q: gold marks highest settlement of the month, up 1.5% for the week
A:",up,3873
"Q: Gold futures up on global cues, spot demand
A:",up,5705
"Q: Gold futures up at Rs 30,616 per 10 gm
A:",up,1842
"Q: Gold investment demand returns, but rising dollar is a major hurdle
A:",none,8526
"Q: gold, silver trade flat in morning deals
A:",neutral,8440
"Q: gold falls as stronger dollar reduces metal's appeal
A:",down,3610
"Q: Gold futures fall to Rs 30,584 on weak global cues
A:",down,7042
"Q: national stock exchange clocks four-fold surge in gold etf trade
A:",up,7474
"Q: Gold to trade on positive note today: Angel Commodities
A:",up,9544
"Q: gold, silver extend losses
A:",down,3785
"Q: MCX GOLDPETAL Nov contract declines
A:",down,3803
"Q: MCX GOLDPETAL Dec contract trades lower
A:",down,9349
"Q: Bitcoin may be staging the biggest challenge yet to gold and silver
A:",none,1754
"Q: charts : gold - bearish pattern appears - time for cut & reverse strategy!
A:",down,5648
"Q: gold hits 1-week high on falling dollar, high oil
A:",up,9409
"Q: gold extends losses; silver dips below rs 41,000-mark
A:",down,5965
"Q: when will gold's 'summer doldrums' end? history says pretty soon
A:",none,78
"Q: spot gold quoted at $430.20, up 10c from new york
A:",up,2495
"Q: 2018 winter olympics: snowboarder chloe kim gets 'hangry,' grabs gold
A:",none,745
"Q: gold resumes backing off from 1,360 as equities slide in thin asia markets
A:",down,3091
"Q: gold closes a tad lower at $1,325.10/oz
A:",down,247
"Q: gold closes down 3.4%; copper falls 6.5%
A:",down,9983
"Q: Gold prices jump $13.30, or 1.1%, to $1,191.60 an ounce
A:",up,9103
"Q: gold investment demand down 23% in 2017: report
A:",down,4119
"Q: guy who called gold's bottom says it could jump 10% over next 9 months
A:",none,2541
"Q: Gold futures up at at Rs 30,188 per 10 gm
A:",up,5537
"Q: Gold propped up by safe-haven buying in a VUCA environment
A:",none,9726
"Q: Gold soars to highest since March 2014 amid flight to safety
A:",up,5921
"Q: gold below $1,100/oz on continued dollar strength
A:",down,4606
"Q: dec gold climbs $3.90 to two-week high at $473.20/oz
A:",up,1348
"Q: aug. gold down $2, or 0.2%, to end at $1,244./oz
A:",down,6205
"Q: gold futures turn a bit higher on comex
A:",up,3994
"Q: gold steady near five-week low ahead of us jobs data
A:",neutral,3249
"Q: Expect Gold prices to trade sideways: Angel Commodities
A:",neutral,8182
"Q: Gold futures settle lower, but hang on to small weekly gain
A:",down,1139
"Q: gold up on jewellers buying, global cues; silver weak
A:",up,7733
"Q: Gold slips in electronic trade as Fed announces details on balance sheet reduction
A:",down,7361
"Q: june gold settles up $10.20 at $689.90/ounce on nymex
A:",up,8691
"Q: gold futures edge lower in electronic trading
A:",down,2312
"Q: gold futures fall over 1% as dollar surges vs. rivals
A:",down,8270
"Q: Gold recovers slightly in afternoon after crashing to new five-year low
A:",down,1202
"Q: dec. gold down $2.10, or 0.2%, at $1,370.50/oz
A:",down,2693
"Q: Gold steady just above $1,200/oz as dollar jumps to fresh 1-month high
A:",neutral,1266
"Q: gold inches down amid fed inflation concerns
A:",down,598
"Q: Gold suffers first weekly loss in more than a month
A:",down,3980
"Q: Gold futures gain roughly 3.5% for the month
A:",up,2378
"Q: abc bullion : nearly 50% of australians 'never thought' about gold as an investment
A:",none,4020
"Q: Gold prices trading lower in major metros in India
A:",down,9301
"Q: 1150am update:barrick gold gets bigger
A:",none,737
"Q: Gold prices end the week nearly 1.8% higher
A:",up,6395
"Q: Gold's firmness may be flash in the pan
A:",neutral,5076
"Q: rising rupee takes shine off gold etfs
A:",down,3647
"Q: Gold futures open flat at Rs 31,090
A:",neutral,4727
"Q: august gold falls $11, or 1.2%, to $886/oz in ny
A:",down,2301
"Q: gold gains rs 130 to rs 31,080, silver rs 200 on low-level buying
A:",up,9006
"Q: Gold, Silver may trade negative today: Angel Commodities
A:",down,3087
"Q: gold futures down $2.20 at $627.50 an ounce
A:",down,6745
"Q: gold prices decline further, silver recovers
A:",down,5628
"Q: gold rate today: gold trades lower in morning deals; silver up
A:",down,449
"Q: Gold recaptures Rs 29,000-mark; silver climbs to Rs 38,500
A:",up,8622
"Q: gold futures rally on weaker dollar
A:",up,6003
"Q: april gold falls $3.30, or 0.3%, to settle at $1,315.70/oz
A:",down,2982
"Q: Gold recovers on fresh demand; silver marginally up
A:",up,5581
"Q: gold futures head lower for a second day
A:",down,3436
"Q: gold trims losses after u.s. durable goods data disappoints
A:",down,3023
"Q: gold stocks down ahead of holiday
A:",down,5554
"Q: charts : gold and silver - still weak, qrtly, mthly, wkly charts
A:",down,9081
"Q: gold prices hover at 2-week lows on dollar strength
A:",neutral,487
"Q: Gold futures log highest settlement in about 5 weeks
A:",up,6100
"Q: Gold futures rise to Rs 31,180 per 10 gram
A:",up,8999
